trial_id,density,nback,window,window_duration_s,window_reaches_handback,brake_channel_peaks__prominence15,brake_channel_peaks__prominence30,brake_channel_peaks__prominence5,steering_channel_hysteresis_reversals__gap1deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap1deg_raw,steering_channel_hysteresis_reversals__gap2deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap2deg_raw,steering_channel_hysteresis_reversals__gap3deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap3deg_raw,steering_channel_hysteresis_reversals__gap5deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap5deg_raw
density_0_nback_0_id_54,0,0,POST_TOR_MANUAL,13.700000047683716,False,1,1,1,11,11,7,7,7,7,1,1
density_0_nback_0_id_55,0,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,3,2,2,2,2,1,1,1,1
density_0_nback_0_id_55,0,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.549999952316284,True,3,2,4,7,7,7,7,4,4,4,4
density_0_nback_0_id_55,0,0,POST_BUTTON_MANUAL,14.850000143051147,False,1,1,2,4,4,3,3,3,3,3,3
density_0_nback_0_id_55,0,0,POST_TOR_MANUAL,16.450000047683716,False,2,1,3,4,4,4,4,3,3,3,3
density_0_nback_0_id_56,0,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,5,5,5,5,2,2,2,2
density_0_nback_0_id_56,0,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,43.84999990463257,True,2,1,3,13,13,13,13,10,10,8,8
density_0_nback_0_id_56,0,0,POST_BUTTON_MANUAL,13.099999904632568,False,1,1,2,8,8,8,8,5,5,4,4
density_0_nback_0_id_56,0,0,POST_TOR_MANUAL,13.75,False,1,1,2,8,8,8,8,5,5,4,4
density_0_nback_0_id_57,0,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,3,3,3,3,3,3
density_0_nback_0_id_57,0,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,42.5,True,1,1,2,14,14,14,14,10,10,10,10
density_0_nback_0_id_57,0,0,POST_BUTTON_MANUAL,11.049999952316284,False,0,0,0,7,7,7,7,5,5,5,5
density_0_nback_0_id_57,0,0,POST_TOR_MANUAL,12.450000047683716,False,1,1,1,7,7,7,7,5,5,5,5
density_0_nback_0_id_6,0,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,6,6,5,5,2,4,2,2
density_0_nback_0_id_6,0,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,42.84999990463257,True,2,2,4,13,13,12,12,9,11,9,9
density_0_nback_0_id_6,0,0,POST_BUTTON_MANUAL,10.5,False,0,0,0,7,7,7,7,5,7,4,4
density_0_nback_0_id_6,0,0,POST_TOR_MANUAL,12.700000047683716,False,1,1,2,8,8,7,7,4,6,4,4
density_0_nback_0_id_7,0,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,2,2,2,2,2,2,1,1
density_0_nback_0_id_7,0,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.950000047683716,True,2,2,3,16,16,14,14,10,10,9,9
density_0_nback_0_id_7,0,0,POST_BUTTON_MANUAL,15.900000095367432,False,1,1,1,9,9,7,7,5,5,4,4
density_0_nback_0_id_7,0,0,POST_TOR_MANUAL,16.799999952316284,False,1,1,1,9,9,7,7,5,5,4,4
density_0_nback_0_id_8,0,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,6,6,6,6,6,6,6,6
density_0_nback_0_id_8,0,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,54.34999990463257,True,1,1,2,24,24,24,24,20,20,18,18
density_0_nback_0_id_8,0,0,POST_BUTTON_MANUAL,22.550000190734863,False,0,0,0,17,17,17,17,15,15,13,13
density_0_nback_0_id_8,0,0,POST_TOR_MANUAL,24.200000047683716,False,1,1,1,17,17,17,17,15,15,13,13
density_0_nback_0_id_9,0,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,5,5,5,5,4,4,3,3
density_0_nback_0_id_9,0,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.84999990463257,True,2,2,4,15,15,13,13,12,12,12,12
density_0_nback_0_id_9,0,0,POST_BUTTON_MANUAL,12.5,False,1,1,1,9,9,7,7,7,7,6,6
density_0_nback_0_id_9,0,0,POST_TOR_MANUAL,14.75,False,2,2,3,9,9,8,8,7,7,6,6
density_0_nback_1_id_1,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,4,4,2,2,2,2,2,2
density_0_nback_1_id_1,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,51.09999990463257,True,5,2,7,18,18,8,8,7,8,7,7
density_0_nback_1_id_1,0,1,POST_BUTTON_MANUAL,19.199999809265137,False,4,2,5,10,10,3,3,3,3,0,0
density_0_nback_1_id_1,0,1,POST_TOR_MANUAL,20.899999856948853,False,4,2,5,10,10,3,3,3,3,2,2
density_0_nback_1_id_10,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,4,4,4,4,4,4,4,2
density_0_nback_1_id_10,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,59.25,True,2,1,3,24,24,20,20,16,16,14,12
density_0_nback_1_id_10,0,1,POST_BUTTON_MANUAL,27.450000047683716,False,0,0,0,19,19,15,15,11,11,5,5
density_0_nback_1_id_10,0,1,POST_TOR_MANUAL,29.15000009536743,False,0,0,0,19,19,15,15,11,11,9,7
density_0_nback_1_id_11,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,5,4,4,4,4,4,0,0
density_0_nback_1_id_11,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,54.799999952316284,True,1,0,2,14,14,14,14,12,12,7,7
density_0_nback_1_id_11,0,1,POST_BUTTON_MANUAL,23.050000190734863,False,0,0,0,8,8,8,8,5,5,3,3
density_0_nback_1_id_11,0,1,POST_TOR_MANUAL,24.65000009536743,False,0,0,0,8,8,8,8,6,6,2,2
density_0_nback_1_id_12,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,0,5,5,4,4,2,2,1,1
density_0_nback_1_id_12,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,58.5,True,1,0,2,22,26,19,19,15,15,10,10
density_0_nback_1_id_12,0,1,POST_BUTTON_MANUAL,26.950000047683716,False,0,0,0,16,18,14,14,10,10,5,5
density_0_nback_1_id_12,0,1,POST_TOR_MANUAL,28.299999952316284,False,0,0,0,17,19,14,14,10,10,5,5
density_0_nback_1_id_13,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,4,4,2,2,2,2,2,2
density_0_nback_1_id_13,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,51.25,True,1,0,2,18,18,10,12,10,10,9,9
density_0_nback_1_id_13,0,1,POST_BUTTON_MANUAL,19.299999952316284,False,0,0,0,12,12,6,8,6,6,5,5
density_0_nback_1_id_13,0,1,POST_TOR_MANUAL,21.09999990463257,False,0,0,0,12,12,6,8,6,6,6,6
density_0_nback_1_id_14,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,3,3,3,3,2,2,1,1
density_0_nback_1_id_14,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,41.09999990463257,True,2,1,2,13,13,9,9,8,8,8,8
density_0_nback_1_id_14,0,1,POST_BUTTON_MANUAL,8.599999904632568,False,0,0,0,5,5,2,2,2,2,2,2
density_0_nback_1_id_14,0,1,POST_TOR_MANUAL,11.0,False,0,0,0,6,6,3,3,2,2,2,2
density_0_nback_1_id_15,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,2,2,2,2,2,2,0,0
density_0_nback_1_id_15,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.5,True,3,2,4,16,16,12,12,12,12,7,7
density_0_nback_1_id_15,0,1,POST_BUTTON_MANUAL,14.5,False,1,1,1,6,8,4,4,4,4,0,0
density_0_nback_1_id_15,0,1,POST_TOR_MANUAL,17.299999952316284,False,1,1,1,7,8,5,5,5,5,0,0
density_0_nback_1_id_16,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,5,5,5,5,3,4,2,2
density_0_nback_1_id_16,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,51.09999990463257,True,3,2,3,18,18,16,16,15,16,10,10
density_0_nback_1_id_16,0,1,POST_BUTTON_MANUAL,19.600000143051147,False,1,1,1,11,11,10,10,10,10,5,5
density_0_nback_1_id_16,0,1,POST_TOR_MANUAL,20.950000047683716,False,1,1,1,11,11,11,11,10,11,5,5
density_0_nback_1_id_17,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,5,5,3,3,1,1,0,0
density_0_nback_1_id_17,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.549999952316284,True,4,2,4,18,18,14,14,12,12,7,7
density_0_nback_1_id_17,0,1,POST_BUTTON_MANUAL,13.900000095367432,False,1,1,1,9,9,5,5,4,4,2,2
density_0_nback_1_id_17,0,1,POST_TOR_MANUAL,15.400000095367432,False,1,1,1,10,10,6,6,4,4,1,1
density_0_nback_1_id_18,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,5,5,2,2,1,1,0,0
density_0_nback_1_id_18,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.25,True,1,0,2,20,20,12,12,9,9,3,3
density_0_nback_1_id_18,0,1,POST_BUTTON_MANUAL,17.550000190734863,False,0,0,0,12,13,6,6,5,5,0,0
density_0_nback_1_id_18,0,1,POST_TOR_MANUAL,19.15000009536743,False,0,0,0,13,14,7,7,5,5,0,0
density_0_nback_1_id_19,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,5,5,4,4,2,2,0,0
density_0_nback_1_id_19,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.049999952316284,True,2,1,3,16,18,16,16,6,8,3,3
density_0_nback_1_id_19,0,1,POST_BUTTON_MANUAL,16.40000009536743,False,0,0,0,8,10,8,8,0,1,0,0
density_0_nback_1_id_19,0,1,POST_TOR_MANUAL,17.90000009536743,False,0,0,0,8,10,8,8,2,3,0,0
density_0_nback_1_id_2,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,True,0,0,0,2,2,2,2,2,2,2,2
density_0_nback_1_id_2,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,37.09999990463257,True,2,2,3,17,17,17,17,17,17,13,17
density_0_nback_1_id_2,0,1,POST_BUTTON_MANUAL,5.400000095367432,False,0,0,0,2,2,2,2,2,2,1,1
density_0_nback_1_id_2,0,1,POST_TOR_MANUAL,6.950000047683716,False,0,0,0,2,2,2,2,2,2,2,2
density_0_nback_1_id_20,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,5,3,3,3,2,2,1,1
density_0_nback_1_id_20,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,55.64999985694885,True,1,0,1,16,14,14,14,11,11,7,7
density_0_nback_1_id_20,0,1,POST_BUTTON_MANUAL,23.65000009536743,False,0,0,0,10,8,8,8,8,8,6,6
density_0_nback_1_id_20,0,1,POST_TOR_MANUAL,25.5,False,0,0,0,11,9,9,9,8,8,6,6
density_0_nback_1_id_21,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,3,3,3,3,3,3,1,1
density_0_nback_1_id_21,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.25,True,2,1,3,16,16,16,16,16,16,11,11
density_0_nback_1_id_21,0,1,POST_BUTTON_MANUAL,16.15000009536743,False,0,0,0,8,8,7,7,7,7,7,7
density_0_nback_1_id_21,0,1,POST_TOR_MANUAL,18.15000009536743,False,0,0,0,8,8,8,8,8,8,6,6
density_0_nback_1_id_22,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,2,2,2,2,2,2,0,0
density_0_nback_1_id_22,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,42.39999985694885,True,4,1,4,13,13,13,13,13,13,7,7
density_0_nback_1_id_22,0,1,POST_BUTTON_MANUAL,10.549999952316284,False,0,0,0,7,7,6,6,5,5,2,2
density_0_nback_1_id_22,0,1,POST_TOR_MANUAL,12.25,False,0,0,0,7,7,7,7,7,7,2,2
density_0_nback_1_id_23,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,2,2,2,2,2,2,0,0
density_0_nback_1_id_23,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.299999952316284,True,1,0,2,12,12,12,12,9,9,5,5
density_0_nback_1_id_23,0,1,POST_BUTTON_MANUAL,12.25,False,0,0,0,4,4,4,4,4,4,2,2
density_0_nback_1_id_23,0,1,POST_TOR_MANUAL,15.200000047683716,False,0,0,0,5,5,5,5,5,5,1,1
density_0_nback_1_id_24,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,4,6,4,4,2,2,1,1
density_0_nback_1_id_24,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,52.35000014305115,True,1,0,3,16,18,16,16,12,12,10,10
density_0_nback_1_id_24,0,1,POST_BUTTON_MANUAL,19.40000009536743,False,0,0,1,10,11,10,10,6,6,6,6
density_0_nback_1_id_24,0,1,POST_TOR_MANUAL,22.15000009536743,False,0,0,1,11,13,11,11,7,7,6,6
density_0_nback_1_id_25,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,5,5,2,2,0,0,0,0
density_0_nback_1_id_25,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.59999990463257,True,1,0,2,16,18,13,13,10,10,5,5
density_0_nback_1_id_25,0,1,POST_BUTTON_MANUAL,18.700000047683716,False,0,0,0,8,10,6,6,6,6,1,1
density_0_nback_1_id_25,0,1,POST_TOR_MANUAL,20.450000047683716,False,0,0,0,9,11,6,6,5,5,1,1
density_0_nback_1_id_26,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,3,3,2,3,0,0,0,0
density_0_nback_1_id_26,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.549999952316284,True,3,2,4,14,14,12,14,7,9,7,7
density_0_nback_1_id_26,0,1,POST_BUTTON_MANUAL,12.549999952316284,False,0,0,1,6,6,4,6,2,4,1,1
density_0_nback_1_id_26,0,1,POST_TOR_MANUAL,14.5,False,0,0,1,7,7,5,7,1,3,1,1
density_0_nback_1_id_27,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,3,3,3,3,3,3,3,3
density_0_nback_1_id_27,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,55.299999952316284,True,2,1,4,25,25,19,19,19,19,13,13
density_0_nback_1_id_27,0,1,POST_BUTTON_MANUAL,22.399999856948853,False,0,0,0,17,18,13,13,13,13,7,7
density_0_nback_1_id_27,0,1,POST_TOR_MANUAL,25.149999856948853,False,0,0,0,17,18,13,13,13,13,9,9
density_0_nback_1_id_28,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,5,5,5,5,2,2,1,1
density_0_nback_1_id_28,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.89999985694885,True,1,0,1,14,14,12,12,9,9,8,8
density_0_nback_1_id_28,0,1,POST_BUTTON_MANUAL,13.799999952316284,False,0,0,0,7,7,7,7,4,6,4,4
density_0_nback_1_id_28,0,1,POST_TOR_MANUAL,15.75,False,0,0,0,8,8,8,8,4,4,4,4
density_0_nback_1_id_29,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,5,5,4,4,4,4,3,3
density_0_nback_1_id_29,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.450000047683716,True,1,0,3,21,21,19,19,15,15,10,10
density_0_nback_1_id_29,0,1,POST_BUTTON_MANUAL,14.099999904632568,False,0,0,0,13,13,11,11,9,9,6,6
density_0_nback_1_id_29,0,1,POST_TOR_MANUAL,18.34999990463257,False,0,0,1,14,14,12,12,10,10,6,6
density_0_nback_1_id_3,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,4,4,4,4,2,2,0,0
density_0_nback_1_id_3,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.700000047683716,True,0,0,1,13,13,11,11,9,9,7,7
density_0_nback_1_id_3,0,1,POST_BUTTON_MANUAL,12.25,False,0,0,0,6,6,4,4,2,2,2,2
density_0_nback_1_id_3,0,1,POST_TOR_MANUAL,14.549999952316284,False,0,0,0,6,6,5,5,3,3,1,1
density_0_nback_1_id_30,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,0,0,0,2,2,2,2,2,2,2,2
density_0_nback_1_id_30,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,51.84999990463257,True,1,0,3,10,10,10,10,10,10,9,9
density_0_nback_1_id_30,0,1,POST_BUTTON_MANUAL,19.75,False,0,0,0,6,6,6,6,6,6,4,4
density_0_nback_1_id_30,0,1,POST_TOR_MANUAL,21.699999809265137,False,0,0,0,6,6,6,6,6,6,6,6
density_0_nback_1_id_31,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,4,4,4,4,2,2,0,0
density_0_nback_1_id_31,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,54.799999952316284,True,2,1,3,22,22,16,16,12,12,7,9
density_0_nback_1_id_31,0,1,POST_BUTTON_MANUAL,22.299999952316284,False,1,1,1,15,15,9,9,6,6,2,4
density_0_nback_1_id_31,0,1,POST_TOR_MANUAL,24.700000047683716,False,1,1,1,15,15,9,9,7,7,2,4
density_0_nback_1_id_32,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,4,4,2,2,0,0,0,0
density_0_nback_1_id_32,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,43.299999952316284,True,3,2,3,14,14,10,10,9,9,7,7
density_0_nback_1_id_32,0,1,POST_BUTTON_MANUAL,11.549999952316284,False,0,0,0,6,6,4,4,4,4,1,1
density_0_nback_1_id_32,0,1,POST_TOR_MANUAL,13.099999904632568,False,0,0,0,7,7,4,4,3,3,1,1
density_0_nback_1_id_33,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,2,2,2,2,2,2,0,0
density_0_nback_1_id_33,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.15000009536743,True,3,2,3,12,12,12,12,10,10,5,5
density_0_nback_1_id_33,0,1,POST_BUTTON_MANUAL,14.849999904632568,False,0,0,0,4,4,4,4,3,3,0,0
density_0_nback_1_id_33,0,1,POST_TOR_MANUAL,16.049999952316284,False,0,0,0,4,4,4,4,3,3,0,0
density_0_nback_1_id_34,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,3,3,2,2,2,2,1,1
density_0_nback_1_id_34,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.549999952316284,True,2,1,2,16,16,15,15,11,11,9,9
density_0_nback_1_id_34,0,1,POST_BUTTON_MANUAL,17.84999990463257,False,0,0,0,7,7,7,7,6,6,5,5
density_0_nback_1_id_34,0,1,POST_TOR_MANUAL,19.399999856948853,False,0,0,0,8,8,7,7,6,6,4,4
density_0_nback_1_id_35,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,2,2,2,2,0,0,0,0
density_0_nback_1_id_35,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.09999990463257,True,0,0,2,14,14,10,10,6,6,5,5
density_0_nback_1_id_35,0,1,POST_BUTTON_MANUAL,15.299999952316284,False,0,0,0,7,7,5,5,5,5,4,4
density_0_nback_1_id_35,0,1,POST_TOR_MANUAL,18.0,False,0,0,0,8,8,6,6,4,4,4,4
density_0_nback_1_id_36,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,2,2,2,2,2,2,0,0
density_0_nback_1_id_36,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,56.25,True,1,0,1,14,14,14,14,12,12,3,3
density_0_nback_1_id_36,0,1,POST_BUTTON_MANUAL,24.25,False,0,0,0,8,8,7,7,6,6,0,0
density_0_nback_1_id_36,0,1,POST_TOR_MANUAL,26.15000009536743,False,0,0,0,8,8,7,7,7,7,0,0
density_0_nback_1_id_37,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,1,1,1,1,1,1,1,1
density_0_nback_1_id_37,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,60.549999952316284,True,0,0,2,16,16,14,14,14,14,12,12
density_0_nback_1_id_37,0,1,POST_BUTTON_MANUAL,27.200000047683716,False,0,0,0,12,12,10,10,10,10,6,6
density_0_nback_1_id_37,0,1,POST_TOR_MANUAL,30.40000009536743,False,0,0,0,12,12,10,10,10,10,8,8
density_0_nback_1_id_38,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,4,4,4,4,2,2,0,0
density_0_nback_1_id_38,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.25,True,2,1,3,20,20,16,16,9,9,5,5
density_0_nback_1_id_38,0,1,POST_BUTTON_MANUAL,16.950000047683716,False,1,1,1,13,13,11,11,3,3,0,0
density_0_nback_1_id_38,0,1,POST_TOR_MANUAL,19.09999990463257,False,1,1,1,13,13,11,11,5,5,0,0
density_0_nback_1_id_39,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,2,2,2,2,1,1
density_0_nback_1_id_39,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.450000047683716,True,3,2,3,14,14,14,14,14,14,12,12
density_0_nback_1_id_39,0,1,POST_BUTTON_MANUAL,14.0,False,1,1,1,6,6,6,6,6,6,5,5
density_0_nback_1_id_39,0,1,POST_TOR_MANUAL,15.349999904632568,False,1,1,1,6,6,6,6,6,6,5,5
density_0_nback_1_id_4,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,6,6,5,5,1,3,0,0
density_0_nback_1_id_4,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.5,True,0,0,1,17,17,17,17,12,14,9,9
density_0_nback_1_id_4,0,1,POST_BUTTON_MANUAL,12.25,False,0,0,0,10,10,10,10,6,8,6,6
density_0_nback_1_id_4,0,1,POST_TOR_MANUAL,15.349999904632568,False,0,0,0,11,11,11,11,6,8,5,5
density_0_nback_1_id_40,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,2,2,2,2,2,2,2,1,1
density_0_nback_1_id_40,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,69.40000009536743,True,2,1,4,23,23,23,23,21,21,19,19
density_0_nback_1_id_40,0,1,POST_BUTTON_MANUAL,37.60000014305115,False,1,1,3,17,17,17,17,16,16,16,16
density_0_nback_1_id_40,0,1,POST_TOR_MANUAL,39.200000047683716,False,1,1,3,17,17,17,17,17,17,16,16
density_0_nback_1_id_41,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,1,2,2,2,2,2,2,0,0
density_0_nback_1_id_41,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,72.34999990463257,True,2,0,3,25,25,23,23,21,21,17,17
density_0_nback_1_id_41,0,1,POST_BUTTON_MANUAL,37.75,False,1,0,1,16,16,16,16,14,14,12,12
density_0_nback_1_id_41,0,1,POST_TOR_MANUAL,42.200000047683716,False,1,0,2,17,17,17,17,15,15,11,11
density_0_nback_1_id_42,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,1,4,4,4,4,4,4,2,2
density_0_nback_1_id_42,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.799999952316284,True,3,1,4,20,20,18,18,12,14,9,9
density_0_nback_1_id_42,0,1,POST_BUTTON_MANUAL,17.100000143051147,False,1,0,1,12,12,9,10,6,6,3,3
density_0_nback_1_id_42,0,1,POST_TOR_MANUAL,19.65000009536743,False,1,0,1,12,12,9,10,6,6,4,4
density_0_nback_1_id_43,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,0,2,2,2,2,2,2,0,0
density_0_nback_1_id_43,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,59.200000047683716,True,6,3,6,14,14,14,14,14,14,6,6
density_0_nback_1_id_43,0,1,POST_BUTTON_MANUAL,25.850000143051147,False,4,2,4,7,7,6,6,6,6,1,1
density_0_nback_1_id_43,0,1,POST_TOR_MANUAL,29.0,False,4,2,4,7,7,7,7,7,7,1,1
density_0_nback_1_id_44,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,2,2,2,2,2,2,0,0
density_0_nback_1_id_44,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.65000009536743,True,2,1,3,18,18,12,12,10,10,7,7
density_0_nback_1_id_44,0,1,POST_BUTTON_MANUAL,19.049999952316284,False,1,1,1,10,10,5,5,5,5,4,4
density_0_nback_1_id_44,0,1,POST_TOR_MANUAL,20.5,False,1,1,1,10,10,6,6,6,6,4,4
density_0_nback_1_id_45,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,0,0,2,4,4,4,4,2,2,2,2
density_0_nback_1_id_45,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.40000009536743,True,2,1,4,16,16,14,14,10,10,5,5
density_0_nback_1_id_45,0,1,POST_BUTTON_MANUAL,15.450000047683716,False,0,0,2,10,10,8,8,6,6,0,0
density_0_nback_1_id_45,0,1,POST_TOR_MANUAL,16.299999952316284,False,0,0,2,10,10,8,8,6,6,2,2
density_0_nback_1_id_46,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,6,6,6,6,2,2,2,2
density_0_nback_1_id_46,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.90000009536743,True,3,1,4,18,18,16,16,9,9,8,8
density_0_nback_1_id_46,0,1,POST_BUTTON_MANUAL,18.899999856948853,False,2,1,2,9,9,9,9,5,5,5,5
density_0_nback_1_id_46,0,1,POST_TOR_MANUAL,20.799999952316284,False,2,1,2,10,10,10,10,5,5,5,5
density_0_nback_1_id_47,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,0,1,3,3,3,3,1,1,1,1
density_0_nback_1_id_47,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,53.200000047683716,True,2,0,2,14,14,12,14,11,9,8,8
density_0_nback_1_id_47,0,1,POST_BUTTON_MANUAL,20.75,False,1,0,1,7,7,7,7,7,5,5,5
density_0_nback_1_id_47,0,1,POST_TOR_MANUAL,23.049999952316284,False,1,0,1,8,8,8,8,7,5,5,5
density_0_nback_1_id_48,0,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,3,3,3,3,3,3,3,1,1
density_0_nback_1_id_48,0,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,62.5,True,3,2,7,26,26,20,20,16,16,11,11
