trial_id,participant_id,density,nback,cell,record_start_epoch,record_end_epoch,tor_state,n_raw_tor_values,TOR_ANCHORED,OWNER_WINDOW_ELIGIBLE,LANE_CHANGE_ANCHORED,MANUAL_WINDOW_ELIGIBLE,lane_change_state,lane_change_vs_handback,handback_state,t_button_s,tor_to_lane_change_s,min_ttc_s,vehicle_max_decel_mps2,vehicle_max_accel_mps2,tor_to_handback_s,manual_start_to_handback_s,lane_change_to_handback_s,exposure,gap_from_previous_trial_min
density_0_nback_0_id_41,41,0,0,d0_n0,1698334017.0,1698334093.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.050306320099999,4.849411010700003,2.78068494797,1.84946262836,0.185797214508,17.3002929687,16.2499866486,12.450881957999997,2,3.006666668256124
density_0_nback_2_id_41,41,0,2,d0_n2,1698334504.0,1698334600.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5500698088999982,5.049409866299996,2.52025699615,0.788005173206,-0.169859573245,34.349725723300004,32.799655914400006,29.300315857000008,3,6.8349999984105425
density_20_nback_2_id_41,41,20,2,d20_n2,1698334910.0,1698335086.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6995773315000022,77.4993133545,1.58332300186,4.97015810013,2.33896780014,102.99983978249999,101.30026245099998,25.500526427999986,4,5.163333332538604
density_10_nback_0_id_41,41,10,0,d10_n0,1698335328.0,1698335406.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7004795075000025,10.000541687000002,2.73692893982,4.23860216141,5.78826141357,27.1503105164,25.4498310089,17.1497688294,5,4.021666665871938
density_20_nback_1_id_41,41,20,1,d20_n1,1698335594.0,1698335697.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3994979858,9.849765777500004,5.18360185623,9.57730579376,1.03600609303,44.54996109,43.1504631042,34.70019531249999,6,3.1266666650772095
density_10_nback_1_id_41,41,10,1,d10_n1,1698335894.0,1698335975.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.949733734099997,7.649667739800002,3.70491600037,7.01192760468,0.721626937389,25.599733352599998,24.6499996185,17.950065612799996,7,3.2775000015894573
density_20_nback_0_id_41,41,20,0,d20_n0,1698336145.0,1698336256.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5491905212999981,5.749965667699996,3.69021105766,6.15611076355,1.53842294216,32.599296569799996,31.050106048499998,26.8493309021,8,2.8200000007947286
density_10_nback_2_id_41,41,10,2,d10_n2,1698336422.0,1698336538.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.9498329163000001,6.100149154699999,3.82466506958,3.25956916809,-0.0874937847257,59.65026664729999,58.70043373099999,53.550117492599995,9,2.7616666674613954
density_10_nback_1_id_42,42,10,1,d10_n1,1698391111.0,1698391186.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.150976181099999,8.801019668600002,3.21253395081,5.65867090225,3.95354366302,19.149976730400002,16.999000549300003,10.3489570618,1,
density_10_nback_2_id_42,42,10,2,d10_n2,1698391424.0,1698391498.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.949943542499998,8.499975204499997,2.77349495888,9.27896118164,4.65906858444,17.8498096466,15.899866104100003,9.349834442100004,2,3.959999998410543
density_10_nback_0_id_42,42,10,0,d10_n0,1698391665.0,1698391734.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.0506706237999985,6.450595855700001,2.05495595932,4.50731658936,0.641861081123,17.8507785797,15.8001079559,11.400182723999997,3,2.768333331743876
density_20_nback_0_id_42,42,20,0,d20_n0,1698391922.0,1698392024.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.200275421199997,10.9503135681,1.35003399849,10.1240520477,5.09374904633,23.3996467591,22.199371337900004,12.449333191000001,4,3.131666668256124
density_0_nback_2_id_42,42,0,2,d0_n2,1698392193.0,1698392275.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.1999702452999976,8.3508338928,2.50758099556,10.7418165207,5.85190486908,20.2003479003,18.000377655,11.849514007499998,5,2.8141666650772095
density_20_nback_1_id_42,42,20,1,d20_n1,1698392423.0,1698392509.95,MULTI_UNRESOLVED,2,False,False,False,False,VALIDATED,NO_TOR_ANCHOR,SINGLE,,,,,,,25.849660873399998,,6,2.465833334128062
density_0_nback_1_id_42,42,0,1,d0_n1,1698392653.0,1698392737.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.550251007,7.6505126953000016,2.49212193489,1.22457814217,1.50832557678,19.7000541687,17.1498031617,12.049541473399998,7,2.384166665871938
density_20_nback_2_id_42,42,20,2,d20_n2,1698392875.0,1698392985.45,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,2.6501426696999957,,,,,36.7994613648,34.14931869510001,,8,2.299166667461395
density_0_nback_0_id_42,42,0,0,d0_n0,1698393140.0,1698393215.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0508460999000029,5.100862503100004,2.37476611137,1.80352222919,0.236160948873,16.149969101000003,15.0991230011,11.0491065979,9,2.575833332538605
density_20_nback_0_id_43,43,20,0,d20_n0,1698409774.0,1698409873.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.7009010314999955,5.650863647399994,5.13770580292,10.4523143768,1.80667150021,20.60063171379999,19.899730682299996,14.949768066399997,1,
density_10_nback_2_id_43,43,10,2,d10_n2,1698410392.0,1698410472.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9497795105000009,7.000150680599997,3.39176297188,10.7154169083,0.320924311876,23.4994411469,21.5496616364,16.499290466300003,2,8.644166668256124
density_20_nback_1_id_43,43,20,1,d20_n1,1698410720.0,1698410810.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5506973266000017,9.800428390499999,2.48794794083,10.1795816422,5.51447105408,31.350370407099998,29.799673080499996,21.5499420166,3,4.124166667461395
density_10_nback_1_id_43,43,10,1,d10_n1,1698411064.0,1698411145.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7498321533000016,6.699331283600003,3.87825703621,11.3598165512,0.253912329674,24.9999370575,23.250104904199997,18.300605773899996,4,4.229999999205272
density_20_nback_2_id_43,43,20,2,d20_n2,1698411440.0,1698411542.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2000350952000005,11.499343872099999,1.46337497234,7.98327493668,2.27568650246,28.80026245119999,26.60022735599999,17.300918579099992,5,4.913333332538604
density_10_nback_0_id_43,43,10,0,d10_n0,1698411825.0,1698411898.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5996532439999989,9.649858474799998,1.00424098969,7.24346828461,3.04755711555,22.1005649567,20.500911712700002,12.450706481900003,6,4.708333333333333
density_0_nback_0_id_43,43,0,0,d0_n0,1698412142.0,1698412229.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.7991924285999978,5.699798584,1.95315098763,3.15919971466,0.222336620092,27.4498481751,26.650655746500004,21.7500495911,7,4.059999998410543
density_0_nback_2_id_43,43,0,2,d0_n2,1698412452.0,1698412538.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.350517272900003,4.750305175800005,2.71316099167,0.660001695156,-0.160512462258,24.850479126,23.499961853099997,20.100173950199995,8,3.715833334128062
density_0_nback_1_id_43,43,0,1,d0_n1,1698412838.0,1698412931.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,3.1499977110999993,8.000034332200002,2.7118499279,0.539189875126,-0.23457968235,29.050048828100003,25.900051117000004,21.0500144959,9,4.9875
density_10_nback_2_id_44,44,10,2,d10_n2,1698416502.0,1698416579.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3504676818999997,7.4004383086999965,1.96313297749,6.01800251007,0.684170663357,19.9499492645,18.5994815826,12.549510955800002,1,
density_10_nback_1_id_44,44,10,1,d10_n1,1698416914.0,1698416988.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5499801635000026,6.349782943700003,3.62204003334,5.5742559433,0.234906807542,18.6506710052,17.100690841699997,12.300888061499997,2,5.583333333333333
density_20_nback_0_id_44,44,20,0,d20_n0,1698417207.0,1698417306.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3504638671999984,6.9998931884000015,1.79740798473,5.61472892761,1.46228694916,20.900325775099994,19.549861907899995,13.900432586699992,3,3.6358333349227907
density_10_nback_0_id_44,44,10,0,d10_n0,1698417618.0,1698417688.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.1495647429999991,5.799974441500002,2.58048200607,4.39982414246,0.942499041557,19.6001167297,18.450551986700003,13.8001422882,4,5.188333332538605
density_20_nback_1_id_44,44,20,1,d20_n1,1698417905.0,1698417996.65,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,1.4502563475999999,,,,,32.80029296869999,31.350036621099996,,5,3.6016666650772096
density_0_nback_2_id_44,44,0,2,d0_n2,1698418208.0,1698418287.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3502521515000012,5.8500881195000005,1.83674299717,1.82826948166,-0.109911993146,17.400259017899998,16.050006866399997,11.550170898399998,6,3.522499998410543
density_20_nback_2_id_44,44,20,2,d20_n2,1698418471.0,1698418570.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.449985504099999,9.300392150900002,1.63724696636,9.78122234344,2.26617765427,25.2504463196,23.800460815500003,15.9500541687,7,3.0616666674613953
density_0_nback_1_id_44,44,0,1,d0_n1,1698418749.0,1698418833.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4501876830999976,6.950233459499998,3.39416694641,1.67353153229,0.7079179883,20.5498275757,19.099639892600003,13.599594116200002,8,2.9833333333333334
density_0_nback_0_id_44,44,0,0,d0_n0,1698419018.0,1698419093.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0997180939000017,4.999402999899999,2.44648194313,1.84929466248,0.240181729198,15.649736404400002,14.5500183105,10.650333404500003,9,3.0683333317438763
density_20_nback_0_id_45,45,20,0,d20_n0,1698491240.0,1698491345.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6498947144000056,6.699966430700002,2.74968290329,3.98661875725,1.71075296402,26.6501159668,25.000221252399996,19.9501495361,1,
density_20_nback_1_id_45,45,20,1,d20_n1,1698491988.0,1698492074.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8996887206999986,12.250247955299997,1.05913794041,9.29418754578,3.657340765,28.1497459411,26.250057220400002,15.899497985800004,2,10.709999998410543
density_10_nback_2_id_45,45,10,2,d10_n2,1698492328.0,1698492411.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6993751526000018,6.999269485399999,2.1324300766,3.12589430809,1.8051828146,26.599309921200003,24.8999347686,19.600040435800004,3,4.2174999992052715
density_20_nback_2_id_45,45,20,2,d20_n2,1698492779.0,1698492899.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8998947143999985,11.199897766100001,0.908007025719,5.54937553406,1.7657995224,46.5501213074,44.650226593,35.3502235413,4,6.121666665871938
density_10_nback_1_id_45,45,10,1,d10_n1,1698493173.0,1698493326.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.299955368100001,7.250362396299998,2.08480811119,4.43056964874,1.09582042694,97.6498489376,96.3498935695,90.3994865413,5,4.5625
density_0_nback_0_id_45,45,0,0,d0_n0,1698493548.0,1698493667.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4994220734000017,4.899713516200002,2.80517911911,2.1417632103,0.217709079385,60.349237441999996,58.84981536859999,55.449523925799994,6,3.6866666674613953
density_10_nback_0_id_45,45,10,0,d10_n0,1698493865.0,1698493944.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.5999565125000004,4.650630951,3.19304490089,1.94310629368,-0.146090596914,28.699798584,28.0998420715,24.049167633,7,3.2849999984105427
density_0_nback_1_id_45,45,0,1,d0_n1,1698494210.0,1698494290.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.8493347168000014,8.149406433100005,1.82162499428,0.911776781082,1.07112300396,16.3493309021,15.499996185299999,8.199924468999995,8,4.418333331743876
density_0_nback_2_id_45,45,0,2,d0_n2,1698494439.0,1698494516.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.6492786407000004,3.899515151900001,3.34236311913,1.13360953331,0.574546158314,16.0498523712,15.4005737305,12.150337219299999,9,2.4724999984105427
density_0_nback_0_id_46,46,0,0,d0_n0,1698497020.0,1698497093.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.6490402222,3.599046707100001,3.85303401947,1.46054017544,0.214864164591,13.8496685028,13.2006282806,10.250621795699999,1,
density_20_nback_2_id_46,46,20,2,d20_n2,1698497715.0,1698497811.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3000526427999972,6.9005813598,0.982340991497,3.39377593994,1.76489031315,22.900119781399994,21.600067138599996,15.999538421599993,2,10.359166665871937
density_0_nback_1_id_46,46,0,1,d0_n1,1698498159.0,1698498244.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8999214172999999,7.850135803299999,4.91842317581,6.39770126343,4.33207178116,20.8501129151,18.9501914978,12.9999771118,3,5.7900000015894575
density_20_nback_1_id_46,46,20,1,d20_n1,1698498561.0,1698498643.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2501144408999991,5.249950408900002,5.73136091232,9.51887893677,1.40755176544,23.9001960754,22.6500816345,18.6502456665,4,5.280833331743876
density_0_nback_2_id_46,46,0,2,d0_n2,1698499579.0,1698499657.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.9998321533000052,3.5497894287000022,3.8701748848,1.33702707291,0.184637337923,15.8998832702,14.900051116899995,12.350093841499998,5,15.5875
density_20_nback_0_id_46,46,20,0,d20_n0,1698500021.0,1698500111.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.9498939514999947,6.249935150199995,2.0521171093,10.1053371429,4.3650560379,11.849842071599994,10.8999481201,5.599906921399999,6,6.065000001589457
density_10_nback_0_id_46,46,10,0,d10_n0,1698500385.0,1698500446.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.250102996799999,4.649963378899997,3.05207204819,1.15934586525,0.257548987865,9.8999233246,8.6498203278,5.249959945700002,7,4.556666668256124
density_10_nback_2_id_46,46,10,2,d10_n2,1698500714.0,1698500782.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.6500091552999976,5.000020980799999,4.17371988297,11.2039766312,0.173632711172,11.2006168365,10.550607681200002,6.200595855700001,8,4.46416666507721
density_10_nback_1_id_46,46,10,1,d10_n1,1698501036.0,1698501102.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4497661590999975,5.299751281799999,3.95760607719,11.2466335297,0.132937863469,10.749612808299997,9.2998466492,5.449861526499998,9,4.229166666666667
density_20_nback_0_id_47,47,20,0,d20_n0,1698657286.0,1698657389.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3497886656999967,7.700119018499997,1.200922966,2.78734636307,1.50064611435,24.200073242200006,22.85028457650001,16.49995422370001,1,
density_20_nback_1_id_47,47,20,1,d20_n1,1698657617.0,1698657705.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.849779128999998,9.600105285599998,5.09765100479,9.28008842468,3.21362757683,29.499885559099997,27.6501064301,19.8997802735,2,3.799166667461395
density_10_nback_2_id_47,47,10,2,d10_n2,1698657893.0,1698657970.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7995986938000001,5.849712371800003,3.93270611763,3.54927015305,-0.355647623539,20.399452209499998,18.599853515699998,14.549739837699995,3,3.128333334128062
density_20_nback_2_id_47,47,20,2,d20_n2,1698658142.0,1698658250.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.299621582100002,17.099201202400003,0.215359002352,10.7540712357,3.28078913689,34.599155426100005,32.299533844,17.4999542237,4,2.859999998410543
density_10_nback_1_id_47,47,10,1,d10_n1,1698658412.0,1698658490.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.550018310499997,7.199861526500001,3.54730701447,7.68995475769,0.432191520929,21.999929428099996,19.4499111176,14.800067901599995,5,2.6950000007947286
density_0_nback_0_id_47,47,0,0,d0_n0,1698658641.0,1698658719.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.250375747699998,5.5499839782999985,2.59413003922,2.04122710228,0.18721960485,18.6502685547,17.399892807,13.1002845764,6,2.513333332538605
density_10_nback_0_id_47,47,10,0,d10_n0,1698658858.0,1698658929.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,MULTI_FIRST_TAKEN_AS_END_OF_FIRST_MANUAL_EPISODE,0.9499931334999978,4.6999645233,3.22277903557,1.19003295898,-0.288529276848,20.0499439239,19.0999507904,15.349979400599999,7,2.3133333325386047
density_0_nback_1_id_47,47,0,1,d0_n1,1698659056.0,1698659143.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2999877930000068,5.749980926500001,4.17121505737,1.38818085194,-0.0296292081475,23.100059509300003,20.800071716299996,17.350078582800002,8,2.1108333349227903
density_0_nback_2_id_47,47,0,2,d0_n2,1698659269.0,1698659348.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5500888823999972,4.749975204400002,2.76184296608,1.18931186199,-0.154839172959,17.8499469757,16.299858093300003,13.099971771299998,9,2.0924999992052715
density_20_nback_1_id_48,48,20,1,d20_n1,1698668888.0,1698668979.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9997158051000028,14.0495319367,1.25459396839,10.9671440125,4.46706199646,32.799966812200005,30.8002510071,18.750434875500005,1,
density_20_nback_2_id_48,48,20,2,d20_n2,1698669392.0,1698669505.1,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,1.7006149292000003,,,,,39.35056686400001,37.64995193480001,,2,6.8733333349227905
density_20_nback_0_id_48,48,20,0,d20_n0,1698669905.0,1698670019.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.5500755309999974,16.800045013399995,0.426254987717,11.1733417511,6.54898786545,36.049999236999994,35.499923706,19.2499542236,3,6.6650000015894575
density_0_nback_0_id_48,48,0,0,d0_n0,1698670480.0,1698670573.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.6498508453000014,5.000055313099999,3.0918340683,5.91382265091,0.121364340186,33.9994029999,33.3495521546,28.9993476868,4,7.669166668256124
density_10_nback_2_id_48,48,10,2,d10_n2,1698671571.0,1698671661.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8998870848999978,13.799917220999998,1.47316205502,8.82976818085,3.96781635284,33.4999217987,31.6000347138,19.7000045777,5,16.625
density_0_nback_1_id_48,48,0,1,d0_n1,1698671920.0,1698672016.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.0499839782999985,14.3996734619,2.01794290543,5.12086868286,6.41057443619,32.399826049800005,30.349842071500007,18.000152587900004,6,4.307500000794729
density_10_nback_1_id_48,48,10,1,d10_n1,1698672264.0,1698672364.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0497989654000008,25.999898910500004,0.427237987518,10.7047872543,2.80938863754,44.349981308,43.300182342599996,18.350082397499996,7,4.121666665871938
density_0_nback_2_id_48,48,0,2,d0_n2,1698672642.0,1698672731.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.799970626800004,9.449960708600003,1.83765101433,7.78741073608,1.33899962902,27.4495334625,26.649562835699996,17.999572753899997,8,4.624166667461395
density_10_nback_0_id_48,48,10,0,d10_n0,1698672947.0,1698673020.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.6003227233999979,3.849807739199999,3.741574049,0.962617397308,-0.309827417135,21.850374221799996,21.250051498399998,18.000566482599996,9,3.5950000007947285
density_10_nback_0_id_49,49,10,0,d10_n0,1698676524.0,1698676612.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,3.050643920899997,12.000457763700002,2.45491290092,6.78095054626,6.07109451294,37.050712585499994,34.0000686646,25.050254821799996,1,
density_0_nback_2_id_49,49,0,2,d0_n2,1698677137.0,1698677225.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.049915313700005,5.899967193599998,1.68263697624,1.08637607098,-0.166143089533,26.550052642800004,24.5001373291,20.650085449200006,2,8.745000000794729
density_10_nback_1_id_49,49,10,1,d10_n1,1698677550.0,1698677638.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.949247360200001,6.599971771299998,2.79430699348,8.93750953674,0.263614922762,32.799186706600004,29.849939346400003,26.199214935300006,3,5.409999998410543
density_0_nback_1_id_49,49,0,1,d0_n1,1698677870.0,1698677979.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.5999755859000047,8.2999229431,2.55186700821,0.545645296574,-0.275634765625,44.7999572754,42.19998168949999,36.5000343323,4,3.850833332538605
density_10_nback_2_id_49,49,10,2,d10_n2,1698678220.0,1698678318.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.5000839233999983,7.749917984099998,1.42402005196,3.30837059021,-0.300591558218,40.89995384219999,38.39986991879999,33.1500358581,5,4.015000001589457
density_0_nback_0_id_49,49,0,0,d0_n0,1698678550.0,1698678637.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4501037596999993,6.049650192199998,1.59715294838,2.17196989059,0.15017054975,27.7997722625,26.3496685028,21.7501220703,6,3.865833334128062
density_20_nback_0_id_49,49,20,0,d20_n0,1698678803.0,1698678928.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3499870300000012,13.899978637700002,2.42233896255,10.836350441,4.98129034042,46.3998298645,45.0498428345,32.4998512268,7,2.7608333349227907
density_20_nback_2_id_49,49,20,2,d20_n2,1698679155.0,1698679292.1,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,2.7998733519999988,,,,,63.400127410699994,60.600254058699996,,8,3.7808333317438763
density_20_nback_1_id_49,49,20,1,d20_n1,1698679505.0,1698679627.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8499908446999989,25.8499355316,0.588796973228,9.49330615997,3.38488078117,64.14998054499999,62.299989700299996,38.300045013399995,9,3.5483333349227903
density_0_nback_0_id_50,50,0,0,d0_n0,1698686210.0,1698686292.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.3507461547999995,7.200307846099996,1.8774780035,3.87002801895,0.200692221522,22.5003414154,20.1495952606,15.300033569300005,1,
density_0_nback_1_id_50,50,0,1,d0_n1,1698686553.0,1698686643.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.6999206543000014,9.5500144958,1.81494700909,0.537213146687,-0.00514028128237,26.0501327515,23.3502120972,16.500118255700002,2,4.34833333492279
density_20_nback_2_id_50,50,20,2,d20_n2,1698686840.0,1698686945.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.7997398376999953,15.500267028799996,0.959644973278,7.01021242142,3.9297478199,31.850013732899995,29.0502738952,16.3497467041,3,3.2766666650772094
density_0_nback_2_id_50,50,0,2,d0_n2,1698687094.0,1698687180.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8993053435999983,7.000131607,3.68377304077,7.83938646317,0.195715725422,24.5001087188,22.6008033752,17.4999771118,4,2.475
density_20_nback_1_id_50,50,20,1,d20_n1,1698687332.0,1698687417.05,MULTI_UNRESOLVED,2,False,False,False,False,VALIDATED,NO_TOR_ANCHOR,SINGLE,,,,,,,23.3496875763,,5,2.5258333325386046
density_10_nback_0_id_50,50,10,0,d10_n0,1698687594.0,1698687663.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4500312805000029,4.949743270900001,3.48492693901,2.56618142128,-0.29093849659,18.000013351400003,16.5499820709,13.050270080500002,6,2.9491666674613954
density_20_nback_0_id_50,50,20,0,d20_n0,1698687806.0,1698687906.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.49992752069999824,5.799484252900001,3.08595395088,3.22523450851,0.151552692056,21.2499809265,20.750053405800003,15.4504966736,7,2.379166666666667
density_10_nback_1_id_50,50,10,1,d10_n1,1698688056.0,1698688133.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.3001899719,7.0499019622,3.12600207329,6.75739002228,0.177191734314,21.3497943878,19.0496044159,14.2998924256,8,2.4991666674613953
density_10_nback_2_id_50,50,10,2,d10_n2,1698688279.0,1698688355.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.199832916200002,7.0994491577000005,3.08173799515,4.30881166458,0.528229951859,19.699932098300003,17.5000991821,12.600482940600003,9,2.425
density_0_nback_2_id_51,51,0,2,d0_n2,1698482570.0,1698482646.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.100381851199998,6.300523758000004,1.35388505459,1.12327885628,-0.150773599744,14.800546646200004,12.700164795000006,8.5000228882,1,
density_10_nback_0_id_51,51,10,0,d10_n0,1698483178.0,1698483246.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4003067017,6.5498428345000015,1.93733298779,3.00214004517,-0.152399420738,16.949928283700004,15.549621582000004,10.400085449200002,2,8.85499999920527
density_0_nback_1_id_51,51,0,1,d0_n1,1698483534.0,1698483618.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9000167847,8.800888061500004,2.1124560833,0.541256129742,0.294676333666,20.450084686300002,18.550067901600002,11.649196624799998,3,4.797499998410543
